secid,symbol,date,exdate,cp_flag,strike_price,impl_volatility,mid_price,under_price
108105.0,SPT.WN,2008-09-26,2008-11-22,P,1170000.0,0.32153,38.9,1213.27
108105.0,SPT.WO,2008-09-24,2008-11-22,P,1175000.0,0.308363,50.4,1185.87
108105.0,SPT.WO,2008-09-25,2008-11-22,P,1175000.0,0.302133,39.4,1209.18
108105.0,SPT.WO,2008-09-26,2008-11-22,P,1175000.0,0.319647,40.6,1213.27
108105.0,SPT.WP,2008-09-24,2008-11-22,P,1180000.0,0.306212,52.45,1185.87
108105.0,SPT.WP,2008-09-25,2008-11-22,P,1180000.0,0.299824,41.1,1209.18
108105.0,SPT.WP,2008-09-26,2008-11-22,P,1180000.0,0.317435,42.3,1213.27
108105.0,SPT.WQ,2008-09-24,2008-11-22,P,1185000.0,0.304244,54.6,1185.87
108105.0,SPT.WQ,2008-09-25,2008-11-22,P,1185000.0,0.297724,42.9,1209.18
108105.0,SPT.WQ,2008-09-26,2008-11-22,P,1185000.0,0.315451,44.1,1213.27
108105.0,SPT.WR,2008-09-25,2008-11-22,P,1190000.0,0.29745,45.1,1209.18
108105.0,SPT.WR,2008-09-26,2008-11-22,P,1190000.0,0.312033,45.7,1213.27
108105.0,SPT.WS,2008-09-25,2008-11-22,P,1195000.0,0.293557,46.7,1209.18
108105.0,SPT.WS,2008-09-26,2008-11-22,P,1195000.0,0.311025,47.8,1213.27
108105.0,SPT.WT,2008-09-24,2008-11-22,P,1100000.0,0.34249,27.0,1185.87
108105.0,SPT.WT,2008-09-25,2008-11-22,P,1100000.0,0.333859,19.9,1209.18
108105.0,SPT.WT,2008-09-26,2008-11-22,P,1100000.0,0.350606,20.95,1213.27
108105.0,SPT.WT,2008-09-29,2008-11-22,P,1100000.0,0.355169,54.6,1106.42
108105.0,SPT.WT,2008-09-30,2008-11-22,P,1100000.0,0.370848,34.0,1166.36
108105.0,SPX.VE,2008-09-16,2008-10-18,P,825000.0,0.506965,0.175,1213.6
108105.0,SPX.VE,2008-09-17,2008-10-18,P,825000.0,0.566496,0.95,1156.39
108105.0,SPX.VE,2008-09-18,2008-10-18,P,825000.0,0.604211,0.65,1206.51
108105.0,SPX.VE,2008-09-19,2008-10-18,P,825000.0,0.654621,0.55,1255.08
108105.0,SPX.VE,2008-09-22,2008-10-18,P,825000.0,0.627471,0.475,1207.09
108105.0,SPX.VJ,2008-09-22,2008-10-18,P,850000.0,0.546325,0.275,1207.09
108105.0,SPX.VO,2008-09-16,2008-10-18,P,875000.0,0.482698,0.425,1213.6
108105.0,SPX.VO,2008-09-17,2008-10-18,P,875000.0,0.498419,1.225,1156.39
108105.0,SPX.VO,2008-09-18,2008-10-18,P,875000.0,0.568094,1.2,1206.51
108105.0,SPX.VO,2008-09-19,2008-10-18,P,875000.0,0.608022,0.875,1255.08
108105.0,SPX.VO,2008-09-22,2008-10-18,P,875000.0,0.55953,0.625,1207.09
108105.0,SPX.VT,2008-09-16,2008-10-18,P,800000.0,0.543879,0.175,1213.6
108105.0,SPX.VT,2008-09-22,2008-10-18,P,800000.0,0.631373,0.275,1207.09
108105.0,SPX.WJ,2008-09-24,2008-11-22,P,850000.0,0.453767,2.125,1185.87
108105.0,SPX.WJ,2008-09-25,2008-11-22,P,850000.0,0.446327,1.375,1209.18
108105.0,SPX.WJ,2008-09-26,2008-11-22,P,850000.0,0.461026,1.525,1213.27
108105.0,SPX.WJ,2008-09-29,2008-11-22,P,850000.0,0.487345,5.9,1106.42
108105.0,SPX.WJ,2008-09-30,2008-11-22,P,850000.0,0.492005,3.075,1166.36
108105.0,SPX.WL,2008-09-30,2008-11-22,P,860000.0,0.483331,3.3,1166.36
108105.0,SPX.WN,2008-09-29,2008-11-22,P,870000.0,0.502061,8.8,1106.42
108105.0,SPX.WN,2008-09-30,2008-11-22,P,870000.0,0.476235,3.6,1166.36
108105.0,SPX.WO,2008-09-24,2008-11-22,P,875000.0,0.43852,2.7,1185.87
108105.0,SPX.WO,2008-09-25,2008-11-22,P,875000.0,0.428693,1.7,1209.18
108105.0,SPX.WO,2008-09-26,2008-11-22,P,875000.0,0.446979,1.975,1213.27
108105.0,SPX.WO,2008-09-29,2008-11-22,P,875000.0,0.499027,9.2,1106.42
108105.0,SPX.WO,2008-09-30,2008-11-22,P,875000.0,0.47436,3.825,1166.36
108105.0,SPX.WP,2008-09-24,2008-11-22,P,880000.0,0.437449,2.9,1185.87
108105.0,SPX.WP,2008-09-25,2008-11-22,P,880000.0,0.42424,1.75,1209.18
108105.0,SPX.WP,2008-09-26,2008-11-22,P,880000.0,0.445864,2.125,1213.27
108105.0,SPX.WP,2008-09-29,2008-11-22,P,880000.0,0.495759,9.6,1106.42
108105.0,SPX.WP,2008-09-30,2008-11-22,P,880000.0,0.473405,4.1,1166.36
108105.0,SPX.WR,2008-09-29,2008-11-22,P,890000.0,0.489945,10.5,1106.42
108105.0,SPX.WR,2008-09-30,2008-11-22,P,890000.0,0.46708,4.5,1166.36
108105.0,SPX.WT,2008-09-24,2008-11-22,P,800000.0,0.459358,0.9,1185.87
108105.0,SPX.WT,2008-09-25,2008-11-22,P,800000.0,0.474602,0.8,1209.18
108105.0,SPX.WT,2008-09-26,2008-11-22,P,800000.0,0.510109,1.2,1213.27
108105.0,SPX.WT,2008-09-29,2008-11-22,P,800000.0,0.528901,4.0,1106.42
108105.0,SPX.WT,2008-09-30,2008-11-22,P,800000.0,0.510048,1.6,1166.36
108105.0,SPZ.VJ,2008-09-17,2008-10-18,P,750000.0,0.591588,0.225,1156.39
108105.0,SPZ.VJ,2008-09-18,2008-10-18,P,750000.0,0.667379,0.275,1206.51
108105.0,SPZ.VJ,2008-09-22,2008-10-18,P,750000.0,0.677147,0.15,1207.09
108105.0,SPZ.VT,2008-09-17,2008-10-18,P,700000.0,0.638447,0.125,1156.39
108105.0,SPZ.VT,2008-09-18,2008-10-18,P,700000.0,0.748172,0.25,1206.51
108105.0,SPZ.VT,2008-09-19,2008-10-18,P,700000.0,0.755663,0.125,1255.08
108105.0,SPZ.VT,2008-09-22,2008-10-18,P,700000.0,0.754206,0.125,1207.09
108105.0,SPZ.WT,2008-09-29,2008-11-22,P,700000.0,0.582629,1.275,1106.42
108105.0,SPZ.WT,2008-09-30,2008-11-22,P,700000.0,0.603392,0.8,1166.36
108105.0,SXB.VE,2008-09-16,2008-10-18,P,925000.0,0.443438,0.775,1213.6
108105.0,SXB.VE,2008-09-17,2008-10-18,P,925000.0,0.489684,3.125,1156.39
108105.0,SXB.VE,2008-09-18,2008-10-18,P,925000.0,0.507691,1.65,1206.51
108105.0,SXB.VE,2008-09-19,2008-10-18,P,925000.0,0.52684,0.9,1255.08
108105.0,SXB.VE,2008-09-22,2008-10-18,P,925000.0,0.534114,1.4,1207.09
108105.0,SXB.VJ,2008-09-16,2008-10-18,P,950000.0,0.424141,1.05,1213.6
108105.0,SXB.VJ,2008-09-17,2008-10-18,P,950000.0,0.464913,3.95,1156.39
108105.0,SXB.VJ,2008-09-18,2008-10-18,P,950000.0,0.499437,2.475,1206.51
108105.0,SXB.VJ,2008-09-19,2008-10-18,P,950000.0,0.526169,1.5,1255.08
108105.0,SXB.VJ,2008-09-22,2008-10-18,P,950000.0,0.49918,1.6,1207.09
108105.0,SXB.VL,2008-09-19,2008-10-18,P,960000.0,0.509168,1.5,1255.08
108105.0,SXB.VL,2008-09-22,2008-10-18,P,960000.0,0.495433,1.9,1207.09
108105.0,SXB.VN,2008-09-19,2008-10-18,P,970000.0,0.503951,1.725,1255.08
108105.0,SXB.VN,2008-09-22,2008-10-18,P,970000.0,0.499799,2.45,1207.09
108105.0,SXB.VO,2008-09-16,2008-10-18,P,975000.0,0.406158,1.45,1213.6
108105.0,SXB.VO,2008-09-17,2008-10-18,P,975000.0,0.438899,4.95,1156.39
108105.0,SXB.VO,2008-09-18,2008-10-18,P,975000.0,0.48272,3.35,1206.51
108105.0,SXB.VO,2008-09-19,2008-10-18,P,975000.0,0.504892,1.925,1255.08
108105.0,SXB.VO,2008-09-22,2008-10-18,P,975000.0,0.487151,2.375,1207.09
108105.0,SXB.VP,2008-09-19,2008-10-18,P,980000.0,0.493961,1.875,1255.08
108105.0,SXB.VP,2008-09-22,2008-10-18,P,980000.0,0.484168,2.55,1207.09
108105.0,SXB.VR,2008-09-18,2008-10-18,P,990000.0,0.471195,3.95,1206.51
108105.0,SXB.VR,2008-09-19,2008-10-18,P,990000.0,0.487606,2.125,1255.08
108105.0,SXB.VR,2008-09-22,2008-10-18,P,990000.0,0.467446,2.625,1207.09
108105.0,SXB.VT,2008-09-16,2008-10-18,P,900000.0,0.460407,0.55,1213.6
108105.0,SXB.VT,2008-09-17,2008-10-18,P,900000.0,0.503193,2.2,1156.39
108105.0,SXB.VT,2008-09-18,2008-10-18,P,900000.0,0.546405,1.55,1206.51
108105.0,SXB.VT,2008-09-19,2008-10-18,P,900000.0,0.568164,0.9,1255.08
108105.0,SXB.VT,2008-09-22,2008-10-18,P,900000.0,0.553662,1.025,1207.09
108105.0,SXB.WD,2008-09-30,2008-11-22,P,920000.0,0.453,6.2,1166.36
108105.0,SXB.WE,2008-09-24,2008-11-22,P,925000.0,0.417804,4.8,1185.87
108105.0,SXB.WE,2008-09-25,2008-11-22,P,925000.0,0.408586,3.15,1209.18
108105.0,SXB.WE,2008-09-26,2008-11-22,P,925000.0,0.426025,3.55,1213.27
108105.0,SXB.WE,2008-09-29,2008-11-22,P,925000.0,0.466659,14.0,1106.42
108105.0,SXB.WE,2008-09-30,2008-11-22,P,925000.0,0.455178,6.8,1166.36
108105.0,SXB.WF,2008-09-30,2008-11-22,P,930000.0,0.448629,6.9,1166.36
108105.0,SXB.WH,2008-09-30,2008-11-22,P,940000.0,0.441685,7.5,1166.36
108105.0,SXB.WJ,2008-09-24,2008-11-22,P,950000.0,0.411218,6.55,1185.87
108105.0,SXB.WJ,2008-09-25,2008-11-22,P,950000.0,0.407949,4.7,1209.18
108105.0,SXB.WJ,2008-09-26,2008-11-22,P,950000.0,0.419533,4.9,1213.27
108105.0,SXB.WJ,2008-09-29,2008-11-22,P,950000.0,0.45081,17.2,1106.42
108105.0,SXB.WJ,2008-09-30,2008-11-22,P,950000.0,0.444696,8.85,1166.36
108105.0,SXB.WL,2008-09-24,2008-11-22,P,960000.0,0.405162,7.15,1185.87
108105.0,SXB.WL,2008-09-25,2008-11-22,P,960000.0,0.394729,4.75,1209.18
108105.0,SXB.WL,2008-09-26,2008-11-22,P,960000.0,0.411601,5.25,1213.27
108105.0,SXB.WL,2008-09-29,2008-11-22,P,960000.0,0.445824,18.8,1106.42
108105.0,SXB.WL,2008-09-30,2008-11-22,P,960000.0,0.435139,9.4,1166.36
108105.0,SXB.WN,2008-09-24,2008-11-22,P,970000.0,0.401126,7.95,1185.87
108105.0,SXB.WN,2008-09-25,2008-11-22,P,970000.0,0.391229,5.35,1209.18
108105.0,SXB.WN,2008-09-26,2008-11-22,P,970000.0,0.407438,5.85,1213.27
108105.0,SXB.WN,2008-09-29,2008-11-22,P,970000.0,0.439724,20.4,1106.42
108105.0,SXB.WN,2008-09-30,2008-11-22,P,970000.0,0.430735,10.4,1166.36
108105.0,SXB.WO,2008-09-24,2008-11-22,P,975000.0,0.398734,8.35,1185.87
108105.0,SXB.WO,2008-09-25,2008-11-22,P,975000.0,0.389082,5.65,1209.18
108105.0,SXB.WO,2008-09-26,2008-11-22,P,975000.0,0.405001,6.15,1213.27
108105.0,SXB.WO,2008-09-29,2008-11-22,P,975000.0,0.417707,19.1,1106.42
108105.0,SXB.WO,2008-09-30,2008-11-22,P,975000.0,0.428128,10.9,1166.36
108105.0,SXB.WP,2008-09-24,2008-11-22,P,980000.0,0.396113,8.75,1185.87
108105.0,SXB.WP,2008-09-25,2008-11-22,P,980000.0,0.386698,5.95,1209.18
108105.0,SXB.WP,2008-09-26,2008-11-22,P,980000.0,0.402348,6.45,1213.27
108105.0,SXB.WP,2008-09-29,2008-11-22,P,980000.0,0.432591,22.0,1106.42
108105.0,SXB.WP,2008-09-30,2008-11-22,P,980000.0,0.426438,11.5,1166.36
108105.0,SXB.WR,2008-09-24,2008-11-22,P,990000.0,0.392613,9.75,1185.87
108105.0,SXB.WR,2008-09-25,2008-11-22,P,990000.0,0.382752,6.65,1209.18
108105.0,SXB.WR,2008-09-26,2008-11-22,P,990000.0,0.397891,7.15,1213.27
108105.0,SXB.WR,2008-09-29,2008-11-22,P,990000.0,0.426945,23.9,1106.42
108105.0,SXB.WR,2008-09-30,2008-11-22,P,990000.0,0.422155,12.7,1166.36
108105.0,SXB.WT,2008-09-24,2008-11-22,P,900000.0,0.429534,3.675,1185.87
108105.0,SXB.WT,2008-09-25,2008-11-22,P,900000.0,0.425653,2.55,1209.18
108105.0,SXB.WT,2008-09-26,2008-11-22,P,900000.0,0.44355,2.9,1213.27
108105.0,SXB.WT,2008-09-29,2008-11-22,P,900000.0,0.483186,11.4,1106.42
108105.0,SXB.WT,2008-09-30,2008-11-22,P,900000.0,0.465177,5.15,1166.36
108105.0,SXM.JJ,2008-09-19,2008-10-18,C,1550000.0,0.274434,0.075,1255.08
108105.0,SXM.JT,2008-09-22,2008-10-18,C,1500000.0,0.308471,0.1,1207.09
108105.0,SXY.JA,2008-09-16,2008-10-18,C,1305000.0,0.251941,7.6,1213.6
108105.0,SXY.JA,2008-09-17,2008-10-18,C,1305000.0,0.279995,2.7,1156.39
108105.0,SXY.JA,2008-09-18,2008-10-18,C,1305000.0,0.239174,4.95,1206.51
108105.0,SXY.JA,2008-09-19,2008-10-18,C,1305000.0,0.246525,15.2,1255.08
108105.0,SXY.JA,2008-09-22,2008-10-18,C,1305000.0,0.279496,6.45,1207.09
108105.0,SXY.JB,2008-09-16,2008-10-18,C,1310000.0,0.246716,6.45,1213.6
108105.0,SXY.JB,2008-09-17,2008-10-18,C,1310000.0,0.282011,2.5,1156.39
108105.0,SXY.JB,2008-09-18,2008-10-18,C,1310000.0,0.236765,4.25,1206.51
108105.0,SXY.JB,2008-09-19,2008-10-18,C,1310000.0,0.249306,14.2,1255.08
108105.0,SXY.JB,2008-09-22,2008-10-18,C,1310000.0,0.276307,5.6,1207.09
108105.0,SXY.JC,2008-09-16,2008-10-18,C,1315000.0,0.247894,5.9,1213.6
108105.0,SXY.JC,2008-09-17,2008-10-18,C,1315000.0,0.271269,1.85,1156.39
108105.0,SXY.JC,2008-09-18,2008-10-18,C,1315000.0,0.237291,3.8,1206.51
108105.0,SXY.JC,2008-09-19,2008-10-18,C,1315000.0,0.247839,12.8,1255.08
108105.0,SXY.JC,2008-09-22,2008-10-18,C,1315000.0,0.273406,4.85,1207.09
108105.0,SXY.JD,2008-09-16,2008-10-18,C,1320000.0,0.240726,4.8,1213.6
108105.0,SXY.JD,2008-09-17,2008-10-18,C,1320000.0,0.27981,1.925,1156.39
108105.0,SXY.JD,2008-09-18,2008-10-18,C,1320000.0,0.229634,2.95,1206.51
108105.0,SXY.JD,2008-09-19,2008-10-18,C,1320000.0,0.244015,11.25,1255.08
108105.0,SXY.JD,2008-09-22,2008-10-18,C,1320000.0,0.272678,4.3,1207.09
108105.0,SXY.JE,2008-09-16,2008-10-18,C,1325000.0,0.24314,4.45,1213.6
108105.0,SXY.JE,2008-09-17,2008-10-18,C,1325000.0,0.279288,1.7,1156.39
108105.0,SXY.JE,2008-09-18,2008-10-18,C,1325000.0,0.232912,2.75,1206.51
108105.0,SXY.JE,2008-09-19,2008-10-18,C,1325000.0,0.237983,9.6,1255.08
108105.0,SXY.JE,2008-09-22,2008-10-18,C,1325000.0,0.269092,3.65,1207.09
108105.0,SXY.JF,2008-09-16,2008-10-18,C,1330000.0,0.242686,3.95,1213.6
108105.0,SXY.JF,2008-09-17,2008-10-18,C,1330000.0,0.279687,1.525,1156.39
108105.0,SXY.JF,2008-09-18,2008-10-18,C,1330000.0,0.231467,2.35,1206.51
108105.0,SXY.JF,2008-09-19,2008-10-18,C,1330000.0,0.23627,8.5,1255.08
108105.0,SXY.JF,2008-09-22,2008-10-18,C,1330000.0,0.272175,3.4,1207.09
108105.0,SXY.JG,2008-09-16,2008-10-18,C,1335000.0,0.240516,3.4,1213.6
108105.0,SXY.JG,2008-09-17,2008-10-18,C,1335000.0,0.258311,0.85,1156.39
108105.0,SXY.JG,2008-09-18,2008-10-18,C,1335000.0,0.223697,1.75,1206.51
108105.0,SXY.JG,2008-09-19,2008-10-18,C,1335000.0,0.23407,7.45,1255.08
108105.0,SXY.JG,2008-09-22,2008-10-18,C,1335000.0,0.268348,2.85,1207.09
108105.0,SXY.JH,2008-09-16,2008-10-18,C,1340000.0,0.239601,2.975,1213.6
108105.0,SXY.JH,2008-09-17,2008-10-18,C,1340000.0,0.278505,1.175,1156.39
108105.0,SXY.JH,2008-09-18,2008-10-18,C,1340000.0,0.224643,1.55,1206.51
108105.0,SXY.JH,2008-09-19,2008-10-18,C,1340000.0,0.230121,6.35,1255.08
108105.0,SXY.JH,2008-09-22,2008-10-18,C,1340000.0,0.265317,2.4,1207.09
108105.0,SXY.JI,2008-09-16,2008-10-18,C,1345000.0,0.237751,2.55,1213.6
108105.0,SXY.JI,2008-09-17,2008-10-18,C,1345000.0,0.280005,1.075,1156.39
108105.0,SXY.JI,2008-09-18,2008-10-18,C,1345000.0,0.226465,1.4,1206.51
108105.0,SXY.JI,2008-09-19,2008-10-18,C,1345000.0,0.230569,5.7,1255.08
108105.0,SXY.JI,2008-09-22,2008-10-18,C,1345000.0,0.260738,1.95,1207.09
108105.0,SXY.JJ,2008-09-16,2008-10-18,C,1350000.0,0.231139,1.975,1213.6
108105.0,SXY.JJ,2008-09-17,2008-10-18,C,1350000.0,0.272327,0.8,1156.39
108105.0,SXY.JJ,2008-09-18,2008-10-18,C,1350000.0,0.233462,1.425,1206.51
108105.0,SXY.JJ,2008-09-19,2008-10-18,C,1350000.0,0.22744,4.85,1255.08
108105.0,SXY.JJ,2008-09-22,2008-10-18,C,1350000.0,0.268459,1.975,1207.09
108105.0,SXY.JK,2008-09-16,2008-10-18,C,1355000.0,0.23093,1.725,1213.6
108105.0,SXY.JK,2008-09-17,2008-10-18,C,1355000.0,0.270624,0.675,1156.39
108105.0,SXY.JK,2008-09-18,2008-10-18,C,1355000.0,0.222682,0.95,1206.51
108105.0,SXY.JK,2008-09-19,2008-10-18,C,1355000.0,0.231876,4.6,1255.08
108105.0,SXY.JK,2008-09-22,2008-10-18,C,1355000.0,0.264042,1.6,1207.09
108105.0,SXY.JL,2008-09-16,2008-10-18,C,1360000.0,0.232819,1.575,1213.6
108105.0,SXY.JL,2008-09-17,2008-10-18,C,1360000.0,0.274367,0.65,1156.39
108105.0,SXY.JL,2008-09-18,2008-10-18,C,1360000.0,0.225329,0.875,1206.51
108105.0,SXY.JL,2008-09-19,2008-10-18,C,1360000.0,0.232143,4.1,1255.08
108105.0,SXY.JL,2008-09-22,2008-10-18,C,1360000.0,0.266563,1.475,1207.09
108105.0,SXY.JM,2008-09-16,2008-10-18,C,1365000.0,0.232707,1.375,1213.6
108105.0,SXY.JM,2008-09-17,2008-10-18,C,1365000.0,0.277991,0.625,1156.39
108105.0,SXY.JM,2008-09-18,2008-10-18,C,1365000.0,0.228797,0.825,1206.51
108105.0,SXY.JM,2008-09-19,2008-10-18,C,1365000.0,0.227324,3.35,1255.08
108105.0,SXY.JM,2008-09-22,2008-10-18,C,1365000.0,0.266819,1.3,1207.09
108105.0,SXY.JN,2008-09-16,2008-10-18,C,1370000.0,0.231793,1.175,1213.6
108105.0,SXY.JN,2008-09-17,2008-10-18,C,1370000.0,0.281494,0.6,1156.39
108105.0,SXY.JN,2008-09-18,2008-10-18,C,1370000.0,0.232054,0.775,1206.51
108105.0,SXY.JN,2008-09-19,2008-10-18,C,1370000.0,0.224946,2.825,1255.08
108105.0,SXY.JN,2008-09-22,2008-10-18,C,1370000.0,0.265239,1.1,1207.09
108105.0,SXY.JO,2008-09-16,2008-10-18,C,1375000.0,0.224648,0.85,1213.6
108105.0,SXY.JO,2008-09-17,2008-10-18,C,1375000.0,0.273188,0.425,1156.39
108105.0,SXY.JO,2008-09-18,2008-10-18,C,1375000.0,0.22972,0.625,1206.51
108105.0,SXY.JO,2008-09-19,2008-10-18,C,1375000.0,0.22279,2.375,1255.08
108105.0,SXY.JO,2008-09-22,2008-10-18,C,1375000.0,0.2636,0.925,1207.09
108105.0,SXY.JP,2008-09-16,2008-10-18,C,1380000.0,0.23005,0.85,1213.6
108105.0,SXY.JP,2008-09-17,2008-10-18,C,1380000.0,0.286247,0.525,1156.39
108105.0,SXY.JP,2008-09-18,2008-10-18,C,1380000.0,0.230618,0.55,1206.51
108105.0,SXY.JP,2008-09-19,2008-10-18,C,1380000.0,0.223406,2.1,1255.08
108105.0,SXY.JP,2008-09-22,2008-10-18,C,1380000.0,0.26336,0.8,1207.09
108105.0,SXY.JQ,2008-09-16,2008-10-18,C,1385000.0,0.22949,0.725,1213.6
108105.0,SXY.JQ,2008-09-17,2008-10-18,C,1385000.0,0.289274,0.5,1156.39
108105.0,SXY.JQ,2008-09-18,2008-10-18,C,1385000.0,0.243262,0.675,1206.51
108105.0,SXY.JQ,2008-09-19,2008-10-18,C,1385000.0,0.223905,1.85,1255.08
108105.0,SXY.JQ,2008-09-22,2008-10-18,C,1385000.0,0.257557,0.6,1207.09
108105.0,SXY.JR,2008-09-16,2008-10-18,C,1390000.0,0.230785,0.65,1213.6
108105.0,SXY.JR,2008-09-17,2008-10-18,C,1390000.0,0.294204,0.5,1156.39
108105.0,SXY.JR,2008-09-18,2008-10-18,C,1390000.0,0.241095,0.55,1206.51
108105.0,SXY.JR,2008-09-19,2008-10-18,C,1390000.0,0.223638,1.6,1255.08
108105.0,SXY.JR,2008-09-22,2008-10-18,C,1390000.0,0.263251,0.6,1207.09
108105.0,SXY.JS,2008-09-16,2008-10-18,C,1395000.0,0.230095,0.55,1213.6
108105.0,SXY.JS,2008-09-17,2008-10-18,C,1395000.0,0.301112,0.525,1156.39
108105.0,SXY.JS,2008-09-18,2008-10-18,C,1395000.0,0.244623,0.525,1206.51
108105.0,SXY.JS,2008-09-19,2008-10-18,C,1395000.0,0.229178,1.575,1255.08
108105.0,SXY.JS,2008-09-22,2008-10-18,C,1395000.0,0.268906,0.6,1207.09
108105.0,SXY.JT,2008-09-16,2008-10-18,C,1300000.0,0.249931,8.2,1213.6
108105.0,SXY.JT,2008-09-17,2008-10-18,C,1300000.0,0.27977,3.0,1156.39
108105.0,SXY.JT,2008-09-18,2008-10-18,C,1300000.0,0.235786,5.3,1206.51
108105.0,SXY.JT,2008-09-19,2008-10-18,C,1300000.0,0.246006,16.55,1255.08
108105.0,SXY.JT,2008-09-22,2008-10-18,C,1300000.0,0.276272,6.9,1207.09
108105.0,SXY.KA,2008-09-24,2008-11-22,C,1305000.0,0.264445,13.2,1185.87
108105.0,SXY.KA,2008-09-25,2008-11-22,C,1305000.0,0.260277,17.5,1209.18
108105.0,SXY.KA,2008-09-26,2008-11-22,C,1305000.0,0.270518,19.7,1213.27
108105.0,SXY.KA,2008-09-29,2008-11-22,C,1305000.0,0.363693,9.4,1106.42
108105.0,SXY.KA,2008-09-30,2008-11-22,C,1305000.0,0.292509,11.0,1166.36
108105.0,SXY.KB,2008-09-24,2008-11-22,C,1310000.0,0.263938,12.3,1185.87
108105.0,SXY.KB,2008-09-25,2008-11-22,C,1310000.0,0.258659,16.2,1209.18
108105.0,SXY.KB,2008-09-26,2008-11-22,C,1310000.0,0.268783,18.3,1213.27
108105.0,SXY.KB,2008-09-29,2008-11-22,C,1310000.0,0.361419,8.7,1106.42
108105.0,SXY.KB,2008-09-30,2008-11-22,C,1310000.0,0.290582,10.1,1166.36
108105.0,SXY.KC,2008-09-24,2008-11-22,C,1315000.0,0.262213,11.3,1185.87
108105.0,SXY.KC,2008-09-25,2008-11-22,C,1315000.0,0.256565,14.9,1209.18
108105.0,SXY.KC,2008-09-26,2008-11-22,C,1315000.0,0.267269,17.0,1213.27
108105.0,SXY.KC,2008-09-29,2008-11-22,C,1315000.0,0.36112,8.2,1106.42
108105.0,SXY.KC,2008-09-30,2008-11-22,C,1315000.0,0.289115,9.3,1166.36
108105.0,SXY.KD,2008-09-24,2008-11-22,C,1320000.0,0.261692,10.5,1185.87
108105.0,SXY.KD,2008-09-25,2008-11-22,C,1320000.0,0.255422,13.8,1209.18
108105.0,SXY.KD,2008-09-26,2008-11-22,C,1320000.0,0.265299,15.7,1213.27
108105.0,SXY.KD,2008-09-29,2008-11-22,C,1320000.0,0.357972,7.5,1106.42
108105.0,SXY.KD,2008-09-30,2008-11-22,C,1320000.0,0.287151,8.5,1166.36
108105.0,SXY.KE,2008-09-24,2008-11-22,C,1325000.0,0.260324,9.65,1185.87
108105.0,SXY.KE,2008-09-25,2008-11-22,C,1325000.0,0.253064,12.6,1209.18
108105.0,SXY.KE,2008-09-26,2008-11-22,C,1325000.0,0.263566,14.5,1213.27
108105.0,SXY.KE,2008-09-29,2008-11-22,C,1325000.0,0.358248,7.1,1106.42
108105.0,SXY.KE,2008-09-30,2008-11-22,C,1325000.0,0.2819,7.45,1166.36
108105.0,SXY.KF,2008-09-24,2008-11-22,C,1330000.0,0.260325,9.0,1185.87
108105.0,SXY.KF,2008-09-25,2008-11-22,C,1330000.0,0.25173,11.6,1209.18
108105.0,SXY.KF,2008-09-26,2008-11-22,C,1330000.0,0.262103,13.4,1213.27
108105.0,SXY.KF,2008-09-29,2008-11-22,C,1330000.0,0.342588,5.6,1106.42
108105.0,SXY.KF,2008-09-30,2008-11-22,C,1330000.0,0.284923,7.2,1166.36
108105.0,SXY.KG,2008-09-24,2008-11-22,C,1335000.0,0.256584,8.0,1185.87
108105.0,SXY.KG,2008-09-25,2008-11-22,C,1335000.0,0.250325,10.65,1209.18
108105.0,SXY.KG,2008-09-26,2008-11-22,C,1335000.0,0.260169,12.3,1213.27
108105.0,SXY.KG,2008-09-29,2008-11-22,C,1335000.0,0.35367,6.0,1106.42
108105.0,SXY.KG,2008-09-30,2008-11-22,C,1335000.0,0.282489,6.5,1166.36
108105.0,SXY.KH,2008-09-24,2008-11-22,C,1340000.0,0.254141,7.2,1185.87
108105.0,SXY.KH,2008-09-25,2008-11-22,C,1340000.0,0.247997,9.65,1209.18
108105.0,SXY.KH,2008-09-26,2008-11-22,C,1340000.0,0.258533,11.3,1213.27
108105.0,SXY.KH,2008-09-29,2008-11-22,C,1340000.0,0.351382,5.5,1106.42
108105.0,SXY.KH,2008-09-30,2008-11-22,C,1340000.0,0.280687,5.9,1166.36
108105.0,SXY.KI,2008-09-24,2008-11-22,C,1345000.0,0.253244,6.6,1185.87
108105.0,SXY.KI,2008-09-25,2008-11-22,C,1345000.0,0.245979,8.75,1209.18
108105.0,SXY.KI,2008-09-26,2008-11-22,C,1345000.0,0.257667,10.45,1213.27
108105.0,SXY.KI,2008-09-29,2008-11-22,C,1345000.0,0.350191,5.1,1106.42
108105.0,SXY.KI,2008-09-30,2008-11-22,C,1345000.0,0.280975,5.5,1166.36
108105.0,SXY.KJ,2008-09-24,2008-11-22,C,1350000.0,0.251891,6.0,1185.87
108105.0,SXY.KJ,2008-09-25,2008-11-22,C,1350000.0,0.24243,7.75,1209.18
108105.0,SXY.KJ,2008-09-26,2008-11-22,C,1350000.0,0.255923,9.55,1213.27
108105.0,SXY.KJ,2008-09-29,2008-11-22,C,1350000.0,0.351103,4.85,1106.42
108105.0,SXY.KJ,2008-09-30,2008-11-22,C,1350000.0,0.278136,4.9,1166.36
108105.0,SXY.KK,2008-09-24,2008-11-22,C,1355000.0,0.25242,5.6,1185.87
108105.0,SXY.KK,2008-09-25,2008-11-22,C,1355000.0,0.243147,7.25,1209.18
