,secid,date,symbol,symbol_flag,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,vega,theta,optionid,cfadj,ss_flag,root,suffix
644,108105.0,2017-12-19,SPXW 180216C2800000,1,2018-02-16,2017-12-19,C,2800000.0,2.3,2.4,25.0,563.0,0.072281,0.069588,0.001729,142.7939,-32.74706,117778828.0,1.0,0,,
645,108105.0,2017-12-19,SPXW 180216C2805000,1,2018-02-16,2017-12-19,C,2805000.0,2.05,2.15,31.0,10.0,0.072737,0.062895,0.001589,132.0382,-30.46479,118271695.0,1.0,0,,
646,108105.0,2017-12-19,SPXW 180216C2810000,1,2018-02-16,2017-12-19,C,2810000.0,1.85,1.95,19.0,233.0,0.073391,0.057295,0.001464,122.7437,-28.56837,117935381.0,1.0,0,,
647,108105.0,2017-12-19,SPXW 180216C2815000,1,2018-02-16,2017-12-19,C,2815000.0,1.65,1.75,47.0,14.0,0.07387,0.051783,0.001342,113.3072,-26.539,118271696.0,1.0,0,,
648,108105.0,2017-12-19,SPXW 180216C2820000,1,2018-02-16,2017-12-18,C,2820000.0,1.5,1.6,0.0,152.0,0.074629,0.047399,0.001238,105.5852,-24.97897,117935382.0,1.0,0,,
649,108105.0,2017-12-19,SPXW 180216C2825000,1,2018-02-16,2017-12-18,C,2825000.0,1.4,1.5,0.0,423.0,0.075746,0.044172,0.001153,99.77031,-23.95168,117778829.0,1.0,0,,
650,108105.0,2017-12-19,SPXW 180216C2830000,1,2018-02-16,2017-12-18,C,2830000.0,1.3,1.35,0.0,362.0,0.076506,0.040496,0.001064,92.99882,-22.54567,117935383.0,1.0,0,,
651,108105.0,2017-12-19,SPXW 180216C2835000,1,2018-02-16,,C,2835000.0,1.2,1.25,0.0,0.0,0.077417,0.037435,0.000986,87.23459,-21.39622,118271697.0,1.0,0,,
652,108105.0,2017-12-19,SPXW 180216C2840000,1,2018-02-16,2017-12-18,C,2840000.0,1.1,1.2,0.0,78.0,0.078524,0.034993,0.00092,82.54699,-20.53223,118271698.0,1.0,0,,
653,108105.0,2017-12-19,SPXW 180216C2845000,1,2018-02-16,,C,2845000.0,1.05,1.1,0.0,0.0,0.079551,0.032616,0.000857,77.90679,-19.62831,118489386.0,1.0,0,,
654,108105.0,2017-12-19,SPXW 180216C2850000,1,2018-02-16,2017-12-18,C,2850000.0,0.95,1.05,0.0,534.0,0.080494,0.030298,0.000797,73.30108,-18.68372,117778830.0,1.0,0,,
655,108105.0,2017-12-19,SPXW 180216C2855000,1,2018-02-16,,C,2855000.0,0.9,1.0,0.0,0.0,0.081704,0.028588,0.000748,69.84857,-18.06857,118489387.0,1.0,0,,
656,108105.0,2017-12-19,SPXW 180216C2860000,1,2018-02-16,2017-12-15,C,2860000.0,0.85,0.95,0.0,18.0,0.082857,0.026926,0.000702,66.44964,-17.4293,118271699.0,1.0,0,,
657,108105.0,2017-12-19,SPXW 180216C2865000,1,2018-02-16,,C,2865000.0,0.8,0.9,0.0,0.0,0.08395,0.02531,0.000658,63.09685,-16.76575,118489388.0,1.0,0,,
658,108105.0,2017-12-19,SPXW 180216C2870000,1,2018-02-16,2017-12-19,C,2870000.0,0.75,0.85,142.0,135.0,0.084978,0.023734,0.000616,59.78286,-16.07762,118271700.0,1.0,0,,
659,108105.0,2017-12-19,SPXW 180216C2880000,1,2018-02-16,2017-12-07,C,2880000.0,0.65,0.8,0.0,106.0,0.087289,0.021244,0.000546,54.44902,-15.03736,118271701.0,1.0,0,,
660,108105.0,2017-12-19,SPXW 180216C2885000,1,2018-02-16,,C,2885000.0,0.6,0.75,0.0,0.0,0.088124,0.01977,0.000509,51.23074,-14.28236,118489389.0,1.0,0,,
661,108105.0,2017-12-19,SPXW 180216C2890000,1,2018-02-16,2017-12-18,C,2890000.0,0.55,0.7,0.0,42.0,0.088875,0.018322,0.000473,48.02302,-13.50079,118271702.0,1.0,0,,
662,108105.0,2017-12-19,SPXW 180216C2900000,1,2018-02-16,2017-12-08,C,2900000.0,0.5,0.65,0.0,145.0,0.091253,0.016616,0.000424,44.17761,-12.74928,117778831.0,1.0,0,,
663,108105.0,2017-12-19,SPXW 180216C2910000,1,2018-02-16,,C,2910000.0,0.45,0.6,0.0,0.0,0.093473,0.014994,0.000379,40.45374,-11.95613,118489390.0,1.0,0,,
664,108105.0,2017-12-19,SPXW 180216C2920000,1,2018-02-16,,C,2920000.0,0.4,0.5,0.0,0.0,0.094826,0.012891,0.000328,35.51142,-10.64562,118489391.0,1.0,0,,
665,108105.0,2017-12-19,SPXW 180216C2930000,1,2018-02-16,2017-12-19,C,2930000.0,0.35,0.45,1.0,0.0,0.0966,0.011404,0.000289,31.93286,-9.750299,118489392.0,1.0,0,,
